case_id,activities,resources,months,trace_attr_seriousness,trace_attr_customer,trace_attr_seriousness_2,"y_('>>', 'Assign seriousness')","y_('Create SW anomaly', '>>')","y_('Require upgrade', '>>')","y_('Resolve ticket', '>>')","y_('Take in charge ticket', '>>')","y_('Wait', '>>')"
"('Case 1195', 2)","[1, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[15, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,363,0,0,0,0,0,0,0
"('Case 1195', 3)","[1, 12, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[15, 15, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,363,0,0,0,0,0,0,0
"('Case 1195', 4)","[1, 12, 10, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[15, 15, 20, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,363,0,0,0,0,0,0,0
"('Case 1196', 1)","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,30,0,0,0,0,0,0,0
"('Case 1196', 2)","[1, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[12, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[18, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,30,0,0,0,0,0,0,0
"('Case 1196', 3)","[1, 12, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[12, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[18, 18, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,30,0,0,0,0,0,0,0
"('Case 1196', 4)","[1, 12, 10, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[12, 2, 2, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[18, 18, 18, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,30,0,0,0,0,0,0,0
"('Case 1197', 1)","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,134,0,0,0,0,0,1,0
"('Case 1197', 2)","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,134,0,0,0,0,0,1,0
"('Case 1197', 3)","[1, 1, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10, 10, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,134,0,0,0,0,0,0,0
"('Case 1197', 4)","[1, 1, 12, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 17, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10, 10, 10, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,134,0,0,0,0,0,0,0
"('Case 1197', 5)","[1, 1, 12, 14, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 17, 22, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10, 10, 10, 10, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,134,0,0,0,0,0,0,0
"('Case 1197', 6)","[1, 1, 12, 14, 10, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 17, 22, 22, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10, 10, 10, 10, 10, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,134,0,0,0,0,0,0,0
"('Case 1198', 1)","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,199,1,0,0,0,1,0,0
"('Case 1198', 2)","[1, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[12, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[24, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,199,1,0,0,0,0,0,0
"('Case 1198', 3)","[1, 10, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[12, 12, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[24, 24, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,199,1,0,0,0,0,0,0
"('Case 1198', 4)","[1, 10, 10, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[12, 12, 12, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[24, 24, 24, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,199,1,0,0,0,0,0,0
"('Case 1199', 1)","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,67,0,0,0,0,0,0,0
"('Case 1199', 2)","[1, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[20, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,67,0,0,0,0,0,0,0
"('Case 1199', 3)","[1, 12, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 22, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[20, 20, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,67,0,0,0,0,0,0,0
"('Case 1199', 4)","[1, 12, 10, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 22, 22, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[20, 20, 20, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,67,0,0,0,0,0,0,0
"('Case 12', 1)","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,23,0,0,0,0,0,0,0
"('Case 12', 2)","[1, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[17, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[25, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,23,0,0,0,0,0,0,0
"('Case 12', 3)","[1, 12, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[17, 12, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[25, 25, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,23,0,0,0,0,0,0,0
"('Case 12', 4)","[1, 12, 10, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[17, 12, 12, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[25, 25, 29, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,23,0,0,0,0,0,0,0
"('Case 120', 1)","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,366,0,0,0,0,0,1,0
"('Case 120', 2)","[1, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[12, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[28, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,366,0,0,0,0,0,0,0
"('Case 120', 3)","[1, 12, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[12, 22, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[28, 32, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,366,0,0,0,0,0,0,0
"('Case 120', 4)","[1, 12, 14, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[12, 22, 22, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[28, 32, 32, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,366,0,0,0,0,0,0,0
"('Case 120', 5)","[1, 12, 14, 10, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[12, 22, 22, 22, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[28, 32, 32, 32, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,366,0,0,0,0,0,0,0
"('Case 1200', 1)","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,343,0,0,0,0,0,0,0
"('Case 1200', 2)","[1, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[21, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[35, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,343,0,0,0,0,0,0,0
"('Case 1200', 3)","[1, 12, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[21, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[35, 35, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,343,0,0,0,0,0,0,0
"('Case 1200', 4)","[1, 12, 10, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[21, 2, 2, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[35, 35, 35, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,343,0,0,0,0,0,0,0
"('Case 1201', 1)","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,199,0,0,0,0,0,0,0
"('Case 1201', 2)","[1, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[32, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,199,0,0,0,0,0,0,0
"('Case 1201', 3)","[1, 12, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 17, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[32, 32, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,199,0,0,0,0,0,0,0
"('Case 1201', 4)","[1, 12, 10, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 17, 17, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[32, 32, 32, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,199,0,0,0,0,0,0,0
"('Case 1202', 1)","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,1,0,0,0,0,0,0
"('Case 1202', 2)","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[11, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[46, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,1,0,0,0,0,0,0
"('Case 1202', 3)","[1, 1, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[11, 12, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[46, 46, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,1,0,0,0,0,0,0
"('Case 1202', 4)","[1, 1, 12, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[11, 12, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[46, 46, 46, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,1,0,0,0,0,0,0
"('Case 1202', 5)","[1, 1, 12, 10, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[11, 12, 8, 8, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[46, 46, 46, 46, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,2,1,0,0,0,0,0,0
"('Case 1203', 1)","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,71,1,0,0,0,0,0,0
"('Case 1203', 2)","[1, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[19, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[47, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,71,1,0,0,0,0,0,0
"('Case 1203', 3)","[1, 12, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[19, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[47, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,71,1,0,0,0,0,0,0
"('Case 1203', 4)","[1, 12, 10, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[19, 5, 5, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[47, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,71,1,0,0,0,0,0,0
"('Case 1204', 1)","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,188,1,0,0,0,1,0,1
"('Case 1204', 2)","[1, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[22, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[34, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,188,1,0,0,0,1,0,1
"('Case 1204', 3)","[1, 12, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[22, 22, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[34, 38, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,188,1,0,0,0,1,0,0
"('Case 1204', 4)","[1, 12, 14, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[22, 22, 22, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[34, 38, 38, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,188,1,0,0,0,0,0,0
"('Case 1204', 5)","[1, 12, 14, 12, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[22, 22, 22, 22, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[34, 38, 38, 38, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,188,1,0,0,0,0,0,0
"('Case 1204', 6)","[1, 12, 14, 12, 10, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[22, 22, 22, 22, 22, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[34, 38, 38, 38, 38, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,188,1,0,0,0,0,0,0
"('Case 1204', 7)","[1, 12, 14, 12, 10, 12, 10, 0, 0, 0, 0, 0, 0, 0, 0]","[22, 22, 22, 22, 22, 22, 22, 0, 0, 0, 0, 0, 0, 0, 0]","[34, 38, 38, 38, 38, 42, 42, 0, 0, 0, 0, 0, 0, 0, 0]",0,188,1,0,0,0,0,0,0
"('Case 1204', 8)","[1, 12, 14, 12, 10, 12, 10, 2, 0, 0, 0, 0, 0, 0, 0]","[22, 22, 22, 22, 22, 22, 22, 18, 0, 0, 0, 0, 0, 0, 0]","[34, 38, 38, 38, 38, 42, 42, 42, 0, 0, 0, 0, 0, 0, 0]",0,188,1,0,0,0,0,0,0
"('Case 1205', 1)","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,360,3,0,0,0,0,0,0
"('Case 1205', 2)","[1, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[35, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,360,3,0,0,0,0,0,0
"('Case 1205', 3)","[1, 12, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[35, 35, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,360,3,0,0,0,0,0,0
"('Case 1205', 4)","[1, 12, 10, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 5, 5, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[35, 35, 35, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,360,3,0,0,0,0,0,0
"('Case 1206', 1)","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,348,0,0,0,0,0,0,0
"('Case 1206', 2)","[1, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[21, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[23, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,348,0,0,0,0,0,0,0
"('Case 1206', 3)","[1, 12, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[21, 21, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[23, 23, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,348,0,0,0,0,0,0,0
"('Case 1206', 4)","[1, 12, 10, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[21, 21, 5, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[23, 23, 23, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,348,0,0,0,0,0,0,0
"('Case 1207', 1)","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,134,1,0,0,0,0,1,0
"('Case 1207', 2)","[1, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[21, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[31, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,134,1,0,0,0,0,0,0
"('Case 1207', 3)","[1, 12, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[21, 12, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[31, 31, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,134,1,0,0,0,0,0,0
"('Case 1207', 4)","[1, 12, 14, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[21, 12, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[31, 31, 31, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,134,1,0,0,0,0,0,0
"('Case 1207', 5)","[1, 12, 14, 10, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[21, 12, 4, 4, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[31, 31, 31, 31, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,134,1,0,0,0,0,0,0
"('Case 1208', 1)","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,199,1,0,0,0,0,0,0
"('Case 1208', 2)","[1, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[22, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[20, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,199,1,0,0,0,0,0,0
"('Case 1208', 3)","[1, 12, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[22, 22, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[20, 20, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,199,1,0,0,0,0,0,0
"('Case 1208', 4)","[1, 12, 10, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[22, 22, 22, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[20, 20, 20, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,199,1,0,0,0,0,0,0
"('Case 1209', 1)","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,199,0,0,0,0,0,0,0
"('Case 1209', 2)","[1, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[12, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[27, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,199,0,0,0,0,0,0,0
"('Case 1209', 3)","[1, 12, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[12, 12, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[27, 27, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,199,0,0,0,0,0,0,0
"('Case 1209', 4)","[1, 12, 10, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[12, 12, 12, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[27, 27, 27, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,199,0,0,0,0,0,0,0
"('Case 121', 1)","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,367,1,0,0,0,0,0,0
"('Case 121', 2)","[1, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[19, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,367,1,0,0,0,0,0,0
"('Case 121', 3)","[1, 12, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[19, 19, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,367,1,0,0,0,0,0,0
"('Case 121', 4)","[1, 12, 10, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 5, 5, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[19, 19, 19, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,367,1,0,0,0,0,0,0
"('Case 1210', 1)","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,383,1,0,0,0,0,0,0
"('Case 1210', 2)","[1, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[37, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,383,1,0,0,0,0,0,0
